main_id,name,U,B,V,R,I,G,J,ra,dec,sp_type,sp_qual,otype
"IRAS 16041-5318",,,,,,,10.3438,4.668,241.99711521776004,-53.439643577140004,"O-rich",E,"AB*"
"HD 207991",,,8.478,6.85,,,6.23682,4.039,327.98076151909,48.43710862202,"K4-III",C,"*"
"HD   4179",,,7.96,6.62,,,6.18364,4.166,11.260041245090001,62.528606246529996,"K0",E,"*"
"IRAS 18544+5433",,,,,,,9.13848,4.798,283.87611788516995,54.62804442341,,,"IR"
"HD 143548",,,7.74,6.38,,,5.96664,4.483,241.02582753119003,-59.17618675602,"K1II/III",D,"*"
"HD  88639",,,6.878,6.05,,,5.84272,4.73,153.45710252636,27.135823602599995,"G3IIIbFe-1",B,"SB*"
"* c And",,,5.31,5.31,,,5.30021,5.254,34.819987198198,47.3799758983489,"A0V",C,"PM*"
"HD 184574",,,7.367,6.271,,,5.96654,4.484,293.88941549756,-12.25311415542,"K0III",C,"*"
"V* CW Psc",,,9.14,7.49,,,6.37758,3.674,20.735165334160005,31.841194851389997,"M5",E,"LP*"
"V* V427 Aur",,,9.35,7.58,,,6.46189,3.431,82.64970336487,31.511028504,"K5",E,"LP*"
"HD 135615",,,7.79,6.46,,,6.05362,4.434,228.97318460854999,6.464838149769999,"K0",E,"*"
"HD 106908",,,8.32,6.72,,,6.16565,4.121,184.48036325846996,-57.85015014131,"K3III",C,"*"
"IRAS 08112-0807",,,,,,,8.89798,4.933,123.41326954983,-8.269437134840002,,,"*"
"IRAS 11218-6129",,,,,,,11.0263,4.434,171.0273944988,-61.766503965210006,"M7:",E,"LP?"
"IRAS 11218-6129",,,,,,,11.0263,4.434,171.0273944988,-61.766503965210006,"M7:",E,"LP?"
"HD  29963",,,8.36,6.78,,,6.15403,4.171,70.59254081665,-23.17795422649,"K5III",C,"*"
"HD  76962",,,8.29,6.72,,,6.13224,4.169,134.73067673426,-15.98490393348,"K4III",C,"*"
"*  27 Ari",,,7.135,6.225,,,5.95932,4.448,37.72665801303,17.703858558400004,"G8III-IVFe-2",C,"SB*"
"HD  86321",,9.46,7.85,6.31,,,5.624,3.239,152.14301099193,83.91838684543,"K0",E,"*"
"*  20 Peg",,,5.944,5.599,,,5.51787,5.175,330.27229586852997,13.119838094749998,"F4III",C,"PM*"
"HD 199260",,,6.2,5.7,,,5.5741,5.077,314.19721527296997,-26.2963778693,"F6V",C,"PM*"
"HD 160835",,,7.565,6.374,,,6.02644,4.301,265.27285665233,24.51325265088,"K2IIIa",C,"PM*"
"HD 153113",,,8.25,6.72,,,6.15516,4.131,254.33437139788003,6.21130348412,"K0",E,"*"
"IRAS 13446-6040",,,,,,,9.3956,4.75,207.016498119,-60.927753275040004,"M7",D,"LP?"
"IRAS 13446-6040",,,,,,,9.3956,4.75,207.016498119,-60.927753275040004,"M7",D,"LP?"
"V* U Per",,,10.11,8.76,7.2,,6.72062,2.178,29.896343003039995,54.82222379692,"M5.5-7e",B,"Mi*"
"HD  11183",,,7.581,6.348,,,5.99906,4.401,27.33092043813,-31.072461551880007,"K2/3III",D,"PM*"
"HD  67224",,8.82,7.28,5.89,,,5.46399,3.765,122.51573721592,58.2482451388,"K4III:",D,"PM*"
"* chi Ser",,5.42,5.37,5.33,5.28,5.32,5.31391,5.183,235.44756139817,12.847526029400003,"A2VpMnEu(Sr)",C,"a2*"
"HD  87606",,,7.375,6.268,,,5.97666,4.431,151.31366681018,-36.38438428567999,"K1III",C,"*"
"HD  55653",,,9.86,8.53,,,6.60183,2.997,108.43892019647,-3.9496479200099994,"M3/4III",D,"**"
"* lam Cas A",,,5.24,5.35,,,,,7.942986399999999,54.5223119,"B7.5V",C,"*"
"IRAS 16218+2030",,,,,,,,5.803,245.997882,20.394154,,,"*"
"IRAS 12370-6427",,,,,,,9.82114,4.84,189.99786537940997,-64.7336380587,"M7",D,"LP?"
"IRAS 12370-6427",,,,,,,9.82114,4.84,189.99786537940997,-64.7336380587,"M7",D,"LP?"
"*  12 And",,,6.212,5.765,,,5.65356,4.844,350.2219317179,38.18232418822,"F5V",D,"PM*"
"Case  577",,,,,,,9.04304,5.186,84.55754878828,22.820237520760003,"C",D,"C*"
"HD 167861",,,10.7,8.89,,,,3.157,274.47717625,-17.829231666666665,"M1",D,"*"
"V* CL Car",,,10.3,8.6,,,6.41857,2.932,163.49950262432,-61.09202817588,"M5Iab",C,"s*r"
"V* IZ Lib",,,9.28,7.59,,,6.40693,3.542,238.48434849329993,-18.95091109662,"M2/3III",D,"LP*"
"IRAS 17079-4727",,,,,,,9.50337,4.86,257.91940841454,-47.51607175581001,,,"*"
"HD 167063",,,8.5,6.92,,,6.2981,3.92,273.04611072009993,33.291704243690006,"K5",E,"*"
"V* V942 Cen",,,8.91,7.22,,,6.27639,3.897,192.93640483727,-31.083686943880004,"M2III",C,"LP*"
"HD 175658",,,9.33,7.97,,,6.45052,3.448,283.62154505446,42.52871289112,,,"*"
"* 122 Tau",,,5.775,5.525,,,5.47918,5.062,84.26556487781,17.040327159060002,"F0V",C,"PM*"
"HD 221420",,,6.488,5.806,,,5.65561,4.997,353.33157876757,-77.38533181828,"G2IV-V",C,"*"
"HD  62598",,,9.97,8.42,,,6.45862,3.111,115.13701989130003,-64.32325584356,"M6(II)",D,"LP?"
"HD  62598",,,9.97,8.42,,,6.45862,3.111,115.13701989130003,-64.32325584356,"M6(II)",D,"LP?"
"HD  56647",,,8.58,7.0,,,6.3089,3.931,109.82560776797,34.54716819219,"K5",E,"*"
"2MASS J16053719-5150019",,,,,,,,6.463,241.40498199999996,-51.833881,"O-rich",E,"AB*"
"* tet Men",,,5.487,5.449,,,5.41312,5.17,104.14364309959001,-79.42019215656,"B9.5/A0III/IV",D,"Pu*"
"V* V421 Vul",,,9.19,7.56,,,6.34515,3.616,315.79280704263,24.452006342259995,,,"LP*"
"HD  36320",,,8.34,6.75,,,6.14132,4.125,82.9132912157,18.24410400126,"K5",E,"*"
"* c Lup",,,5.506,5.386,,,5.36546,5.204,224.07187955192,-52.80955114484,"A1IV/V",D,"SB*"
"* h Tau",,,5.856,5.568,5.407,5.25,5.51111,5.002,64.9904357136,14.03520339208,"F0IV",C,"dS*"
"HD 113994",,,7.158,6.154,,,5.88314,4.661,196.59534390969,62.04186815943,"G7III",D,"*"
"*  50 Dra",,,5.409,5.358,,,5.35653,5.219,281.59267448612,75.43395556218,"A1Vn",D,"SB*"
"V* V2036 Sgr",,,,,,,10.2161,4.66,281.11374504617,-24.095463325970005,,,"Mi*"
"HD  42486",,,7.285,6.277,,,5.99092,4.466,92.44643758251,-26.701085155800005,"G8/K0III",D,"*"
"* eta01 CrA",,,5.569,5.456,,,5.42214,5.159,282.21037394937,-43.6800433233,"A3V",C,"*"
"* nu. Lep",,4.76,5.169,5.284,,,5.2627,5.495,79.9959299667,-12.31558626441,"B7/8V",D,"*"
"HD  89993",,,7.459,6.367,,,6.06624,4.343,155.92399950129,29.615854204610002,"G8III",D,"*"
"HD 175390",,,7.68,6.45,,,6.09521,4.416,284.11349103215,-31.68902837519,"K2III",C,"**"
"HD  22798",,,7.261,6.219,,,5.95126,4.49,54.909779471,-3.3930055944899995,"K0III",C,"PM*"
"*  12 Cas",,,5.375,5.377,,,5.35142,5.204,6.19793946895,61.83105780508001,"B9III",C,"*"
"V* UX Aqr",,,,,,,10.0561,4.526,348.35052907177,-15.321225549230002,"M4e",D,"Mi*"
"HD  33299",,,8.27,6.69,,,6.14691,4.099,77.64573065392,30.79754070256,"K0-Ib",C,"*"
"V* CO Gru",,,9.53,8.01,,,6.57099,3.281,328.59247833036,-41.26605794067001,"M4III",C,"LP*"
"HD 106572",,,7.27,6.23,,,5.97015,4.482,183.8768717487108,-41.913278186927776,"K0III",C,"PM*"
"HD 194220",,,7.32,6.3,,,6.04827,4.374,305.73138365939,42.98354366933,"G8III",C,"PM*"
"IRAS 17032-5810",,,,,,,9.85152,4.76,256.88811312982995,-58.243333228670004,,,"*"
"* y03 Pup",,,6.314,5.658,6.94,,5.46535,4.452,114.57586847574,-48.60143459937999,"F7Ib/II",C,"cC*"
"V* V2119 Sgr",,,,,,,9.17451,5.006,287.90211897677,-20.127585152979997,"M6.5",D,"LP*"
"HD   1419",,,7.087,6.045,,,5.79928,4.713,4.571857860960001,11.20621543293,"K0III",D,"*"
"HD 105563A",,,8.63,7.27,7.49,,6.19853,3.236,182.34671741675996,-63.820318431740006,"M1III:ep",D,"*"
"HD 211687",,,8.4,6.83,,,6.22764,4.114,334.83270396799,-28.20858085576,"K5III",C,"*"
"*  40 Tau",,4.68,5.25,5.33,,,5.25565,5.477,60.93585189097,5.43561827859,"B5V",C,"**"
"HD 182900",,,6.211,5.754,,,5.65172,4.847,291.60056132640995,13.02380308396,"F6III",C,"PM*"
"IRAS 19276-2114",,,,,,,9.18622,4.83,292.65411333552,-21.13344023144,,,"LP*"
"BD-11  5255",,,11.1,9.74,,,6.96645,2.113,303.05943816438,-11.20542806363,"M7",D,"*"
"*   4 Vir",,,5.342,5.316,,,5.30899,5.276,176.9787304835,8.245892688139998,"A1V",C,"**"
"IRAS 16158-3701",,,,,,,9.72089,5.066,244.78870197403,-37.13816163809,,,"LP?"
"IRAS 16158-3701",,,,,,,9.72089,5.066,244.78870197403,-37.13816163809,,,"LP?"
"*   2 Vul",,4.64,5.43,5.43,,,5.44591,5.337,289.4318141273,23.02553938953,"B3IV+",C,"Pu*"
"HD 142165",,4.95,5.35,5.372,,,5.33967,5.345,238.47464261824996,-24.5331592472,"B5V",C,"SB*"
"* i01 Aqr",,,5.152,5.239,,,5.22369,5.381,356.05032542615,-18.27694956298,"B9V",C,"*"
"V* AI Cyg",,,10.18,8.75,,,6.67108,2.863,307.93846680172993,32.52256083561001,"M6III:",D,"LP*"
"V* OU Lyr",,,10.05,8.45,,,6.62793,2.883,287.90625928425,32.61436775319,,,"Mi*"
"HD  95441",,,7.53,6.36,,,6.02867,4.46,165.2391173984,-15.79268225026,"K0III",C,"PM*"
"HD  80951",,,5.31,5.29,,,,,139.35487837757498,-74.89431961263266,"A1V",C,"**"
"[JNX94] 060458.7-060001",,,,5.3,,,,,91.85583333333332,-6.007777777777778,,,"*"
"Cl Stock    1",,,,5.3,,,,,294.146,25.163,,,"OpC"
"HD 100933",,,8.93,7.37,,,6.32032,3.803,174.35232017446,62.19637300022,"M0",D,"V*"
"*  37 Peg",,,,,6.98,,5.37158,4.847,337.49140370741,4.43168938816,"kA7hF3mF5(III)",D,"**"
"* del Cae",,,4.864,5.059,,,5.02682,5.567,67.70874890824,-44.95374990107,"B2IV/V",D,"*"
"HD 173329",,,9.46,7.79,,,6.46563,3.455,281.15818597074,1.8745880304200002,"M3III",C,"*"
"HD  12116",,,7.6,6.46,,,6.13578,4.524,29.69165610104,-11.30095590081,"K1III/IV",D,"PM*"
"HD  94363",,,7.043,6.117,,,5.88372,4.69,163.3539945341525,-2.2551695325331,"G8III",C,"SB*"
"HD 142184",,4.77,5.352,5.402,,,5.36059,5.437,238.48276577759165,-23.978095380702776,"B2V",C,"Be*"
"HD  42619",,,9.57,7.91,,,6.44053,3.389,92.84764147145,-7.250513838630001,"M3III",C,"*"
"HD 191769",,,8.63,7.01,,,6.21038,4.062,302.83580313535,8.71714679206,"M4",E,"*"
"V* CX Cam",,,10.12,7.99,,,6.56086,3.198,56.52580276404999,53.90531184189,"M0III",C,"LP*"
"HD 214786",,,,,6.2,,6.51079,5.01,340.11340491956,4.57501508466,"G8/K0IV",D,"PM*"
"V* SV Psc",,,10.02,8.773,8.41,,6.15544,2.016,26.647264908889994,19.084593642689995,"M5",D,"LP*"
"V* UZ PsA",,,8.82,7.23,,,6.38209,3.831,325.5177503651199,-25.860079883370002,"M2III",C,"LP*"
"HD 134597",,,7.456,6.332,,,6.01964,4.439,228.13001304103997,-48.21899339446001,"K2III",C,"*"
"HD 115061",,,,,6.2,,6.64133,4.995,198.25080178512,67.3096847388,"K2III",C,"PM*"
"HD  96442",,,8.67,7.03,,,6.26913,3.995,166.58124424878,-50.4475536524,"M1/2III",D,"V*"
"HD 212051",,,9.72,8.41,,,6.50826,3.111,335.43091726003,-12.552716409090001,"M6III",C,"*"
"HD 102713",,,6.188,5.723,,,5.61038,5.134,177.42381212892,34.931758058689994,"F7IV",C,"SB*"
"*  17 Crt B",,,6.19,5.671,5.49,,5.62944,,173.06683314449,-29.26330553873,"F8V",C,"PM*"
"HD  77735",,,8.05,6.57,,,6.05406,4.356,135.93749991117,-17.49660838849,"K3III",C,"*"
"HD  36160",,,7.471,6.291,,,5.95634,4.517,82.6806164777,22.46225491878,"K0",E,"*"
"HD  93540",,4.79,5.24,5.34,,,5.29689,5.476,161.56894718071,-64.51456179131,"B6Vnn",C,"*"
"HD  62378",,,8.65,6.99,,,6.23622,3.997,116.55836168425002,51.025675652900006,"K5",E,"*"
"IRAS 16002-5819",,,,,,,9.06758,4.742,241.09825535907004,-58.46304250247,,,"LP?"
"IRAS 16002-5819",,,,,,,9.06758,4.742,241.09825535907004,-58.46304250247,,,"LP?"
"IRAS 07215-1902",,,,,,,8.94905,4.95,110.93485773307002,-19.13305338,"M7",D,"LP?"
"IRAS 07215-1902",,,,,,,8.94905,4.95,110.93485773307002,-19.13305338,"M7",D,"LP?"
"HD 224893",,6.36,5.966,5.567,,,5.45359,4.892,0.40423349109,61.22279985728,"A8II",C,"*"
"*  35 Eri",,4.58,5.13,5.28,,,5.24679,5.57,60.38352958603999,-1.54965864491,"B5III/IV",D,"*"
"* sig02 Cnc",,,5.593,5.436,,5.26,5.41423,5.312,134.23582366197,32.91042794268,"A7IV",D,"PM*"
"HD 181118",,,9.04,7.47,,,6.47793,3.565,289.39332682897,37.61033716069,"M5",D,"Pu*"
"HD  27804",,,7.92,6.52,,,6.06158,4.337,65.4402668505,-37.78184223663,"K4III",C,"*"
"*  41 UMa",,9.8,7.9,6.34,,,5.57856,3.13,161.59367188671,57.36591282499,"M1III",D,"PM*"
"HD 168567",,,8.75,6.94,,,6.2132,4.012,275.25951136271,-15.230683524810003,"K3III",C,"*"
"* bet Mon C",,,5.21,5.32,,,5.37916,,97.20672069809,-7.034653347130001,"B3V:nne",C,"Em*"
"HD 216187",,,7.26,6.21,,,5.9108,4.601,343.04172367099164,-63.18866796811971,"K0III",C,"*"
"HD  86626",,,8.15,6.69,,,6.13148,4.265,149.82799814993,-20.35678836695,"K3/4III",D,"*"
"HD 179201",,,7.521,6.39,,,6.07978,4.392,288.11683311825,-21.658382163980004,"K0III",C,"*"
"HD 173417",,,6.026,5.682,,,5.59286,4.903,280.96496615158,31.926613338640003,"F1III-IV",C,"PM*"
"* l Ori",,,5.482,5.386,,,5.32816,5.34,94.27758283363,9.942393052579998,"A2V",C,"**"
"*  22 Pup",,,7.117,6.109,,,5.85944,4.687,125.69519712687,-13.05479283948,"K0III",C,"PM*"
"HD  26101",,,7.508,6.326,,,6.00226,4.422,63.21593556888,68.50115400616,"K0",E,"*"
"*  60 Cet",,,5.579,5.423,,,5.40935,5.345,30.79854294541,0.12850817664,"A3IV",C,"PM*"
"HD 201051",,,7.163,6.13,,,5.85905,4.655,316.59783251466,26.924360835130006,"K0II-III",D,"*"
"HD 223094",,,8.6,6.97,,,6.32191,3.919,356.60629734838,28.703614449499998,"K5III",C,"*"
"HD  18423",,,7.954,6.544,,,6.09922,4.384,43.58664602825,-64.43558032528,"K2/3III",D,"*"
"*  11 CMa",,,5.244,5.272,,,5.24487,5.639,101.71288465562,-14.42597548303,"B8/9III",D,"*"
"IRAS 17555-2235",,,,,,,9.26008,5.09,269.63686261258,-22.59646169792,"M6",D,"*"
"IRAS 19330+7142",,,,,,,9.39022,4.88,293.12082849457,71.82159271963,,,"LP*"
"HD  38524",,,7.66,6.473,,,6.14354,4.208,86.89443954336,25.56862046923,"K1III",D,"*"
"HD  97583",,,5.136,5.219,,,5.20371,5.414,168.18836249815,-64.16976976726,"B8V",C,"*"
"* h Boo","Merga",,6.223,5.757,,,5.64544,4.932,222.32779307616997,46.11620400292,"F6IVs",C,"PM*"
"HD  16740",,,8.6,6.94,,,6.25445,4.068,40.28258580194,6.07227434928,"K2",E,"V*"
"HD  25945",,,5.9,5.59,,,5.51732,5.257,61.40598331979,-27.65180715482,"F0IV/V",D,"PM*"
"HD 177696",,,8.44,6.85,,,6.24168,4.089,285.52083477925,60.128467121590006,"K5",E,"*"
"2MASS J17214534-3753318",,,,,,,,6.517,260.438949,-37.892185,"O-rich",E,"AB*"
"*  56 Vir",,,8.55,6.98,,,6.22651,4.008,198.68797409688,-10.370383279840002,"M1III",C,"PM*"
"HD  50763",,,6.969,5.877,,,5.59306,4.337,104.23354082421,46.70535190977,"K0III:",D,"PM*"
"HD 220929",,,7.535,6.335,,,5.99749,4.524,352.00288871636,-35.54448175345,"K2III",C,"*"
"* f Eri B",,,5.26,5.25,,,5.34723,,57.14782369555001,-37.622003447270004,"A1Va",C,"PM*"
"HD 111790",,,7.374,6.262,,,5.96671,4.479,193.10245503834,-53.82993235301,"G8Ib/II",C,"*"
"* rho Aqr",,4.94,5.286,5.339,,,5.31862,5.415,335.04965239407,-7.8211019432799995,"B8III",C,"SB*"
"V* AK Phe",,,9.13,7.53,,,6.35933,3.703,19.89140748787,-47.29232419587,"M4III",C,"LP*"
"HD  63898",,,8.31,6.74,,,6.16651,4.192,117.45951745999001,-36.09352369416,"K4III",C,"*"
"HD  66090",,,8.29,6.76,,,6.20816,4.143,120.5312463733,2.9606163151600007,"K4III",C,"*"
"HD  25658",,,8.88,7.19,,,6.4967,3.669,61.38935464415,31.49719677336,"M0III",E,"*"
"HD 224342",,,6.713,6.02,,,5.8021,4.798,359.2651344997,42.65823243251,"F8III",D,"*"
"HD 203925",,,5.967,5.658,,,5.58576,5.003,321.14168949788996,26.17455867402,"A8III",C,"*"
"HD  16673",,,6.294,5.79,,,5.66535,4.91,40.05175421028,-9.45287092506,"F8VFe-0.4",C,"SB*"
"HD 122096",,,8.84,7.05,,,6.28236,3.859,210.32660870869,-57.22866347852,"K4II/III",D,"V*"
"*  46 Cnc",,,7.055,6.119,,,5.89041,4.688,131.33926639139,30.697750123160002,"G5III",D,"*"
"HD 192531",,,7.334,6.279,,,6.0148,4.481,304.76249738387,-63.230742172330004,"K0III",C,"PM*"
"HD 154529",,,9.51,8.14,,,6.64383,3.211,256.19732517754,28.678840736860003,"M0",D,"*"
"HD  43587",,6.4,6.29,,5.3,,5.56517,4.96,94.31720709652,5.099973540430001,"G0V",C,"SB*"
"HD 100949",,,7.79,6.52,,,6.09005,4.404,174.24945683583,-22.94808478461,"K0III",C,"PM*"
"V* KL Com",,,8.94,7.29,,,6.2751,3.847,188.38401645787997,24.44873211188,"M4",D,"LP?"
"V* KL Com",,,8.94,7.29,,,6.2751,3.847,188.38401645787997,24.44873211188,"M4",D,"LP?"
"V* HQ Vel",,,9.5,7.56,,,6.32714,3.556,161.4330457664,-53.62861439312,"M1/M2III",C,"LP*"
"HD 221525",,,5.79,5.56,,,5.51214,5.103,351.75387758728994,87.30751146232,"A7IV",D,"PM*"
"HD  18832",,,7.283,6.243,,,5.94906,4.654,45.46789864055,5.33614852089,"K0III",C,"*"
"V* VY CMa",,12.01,10.19,7.95,,,,1.98,110.74303654166665,-25.767565416666663,"M5Iae",C,"s*r"
"HD 173576",,,8.71,7.18,,,6.44289,3.806,282.03299830086996,-43.57296687667,"M0III",C,"*"
"HD 101013",,,7.2,6.113,,,5.88983,4.632,174.4708368057,50.61818605134,"G9:IIIb:Ba2.5",C,"SB*"
"HD 165873",,,8.87,7.2,,,6.48248,3.736,272.3183559965,-27.73474669309,"K5/M0III",D,"*"
"IRC +00393",,,,,,,10.3313,4.889,283.92372966818994,0.34703706264,"M4",D,"LP?"
"IRC +00393",,,,,,,10.3313,4.889,283.92372966818994,0.34703706264,"M4",D,"LP?"
"IRAS 17488-5911",,,,,,,9.18056,4.738,268.32953776713,-59.20107091137001,,,"LP?"
"IRAS 17488-5911",,,,,,,9.18056,4.738,268.32953776713,-59.20107091137001,,,"LP?"
"HD  29610",,,7.048,6.099,,,5.87798,4.692,69.94675483307,-1.05246133043,"K0II/III",D,"*"
"HD  29060",,,8.14,6.62,,,6.07413,4.331,69.56271776503,60.88420247481,"K0",E,"*"
"V* CK Phe",,,8.91,7.32,,,6.32416,3.858,356.71338467348,-55.809456171540006,"M2III",C,"LP*"
"IRAS 17441-1456",,,,,,,9.64955,4.79,266.76185822198,-14.95479810513,,,"*"
"*  14 Cap A",,,5.24,5.38,,,,,309.81801136666667,-14.95477306111111,"B4V",C,"*"
"* eps Cha A",,,5.29,5.33,,,,,179.90659215416665,-78.22181923888888,,,"**"
"HD 190936",,,9.03,7.56,,,6.39218,3.686,302.34247861152,-47.17077456378999,"M3III",C,"*"
"HD 223866",,,8.263,6.702,,,6.12154,4.203,358.2701812758,60.704494990540006,"K5",E,"*"
"IRAS 19011-3120",,,,,,,9.33041,4.825,286.08533899591,-31.270565165329998,,,"*"
"V* W Aqr",,,,11.0,,,8.34188,3.326,311.60447294603,-4.08344915348,"M6",D,"Mi*"
"HD 198181",,,7.482,6.341,,,6.01265,4.494,311.58835319774994,52.99529859954,"K0",E,"PM*"
"V* GK Ori",,,,9.5,,,7.71234,4.15,94.42539517874,8.51983187451,"C-N5-",B,"C*"
"HD 190466",,,8.91,7.22,,,6.30725,3.843,300.91457488652,38.32730148839,"M0III",C,"*"
"V* AE Cap",,,9.91,8.38,,,6.61538,3.064,304.73833736846,-15.85778880309,"M4III",C,"LP*"
"HD  96484",,,7.46,6.294,,,6.01146,4.426,166.61463946246,-50.95672610823001,"K2III",C,"PM*"
"* 103 Psc",,,,,,,6.5452,5.175,24.813392342945924,16.625486166538465,"G5",E,"**"
"HD 200924",,,7.28,6.186,,,5.88701,4.756,317.83723383512,-72.54435621647,"K1III",C,"*"
"HD 184573",,,7.444,6.325,,,5.97769,4.481,293.87419002092,-7.46028280856,"K0III",C,"*"
"HD  18964",,,9.03,7.13,,,6.29297,3.833,46.26521359558,52.6282787514,"K5",E,"*"
"HD 126386",,,7.564,6.333,,,5.99815,4.455,216.55601454523998,-42.31859986169,"K2III",C,"PM*"
"HD 142889",,,7.323,6.307,,,6.04172,4.472,239.62831970932,-37.50388294588999,"K0III",C,"*"
"HD 281813",,,9.83,7.96,,,6.53025,3.331,63.35187627128,29.12291698511,"M0",E,"**"
"IRAS 18118-1918",,,,,,,9.40506,5.012,273.69319826142,-19.2858621096,,,"*"
"V* EN Vul",,,,,8.88,,8.86279,3.706,310.59080632322,27.479884917189995,"M8",D,"Mi*"
"V* WW Cen",,,10.8,8.8,,,6.72451,2.61,197.35281193782,-60.249432188949996,"M8:",E,"LP*"
"HD 130086",,,7.86,6.57,,,6.17079,4.237,221.46573958641997,13.101409810110002,"K0",E,"PM*"
"HD  92328",,,6.775,6.114,,,5.92681,4.447,159.70964155155,-42.75344344873999,"A7/8V+G8III",D,"**"
"HD 182488",,,,,5.8,,6.16131,5.369,290.8917215349,33.22196622942,"K0V",C,"PM*"
"IRAS 19162+1618",,,,,,,,5.871,289.60740416666664,16.39958888888889,,,"*"
"HD 157072",,,8.69,7.03,,,6.30803,3.931,260.46485930924,-20.569436521440004,"K5III",C,"*"
"V* VX And",,,12.23,7.8,,,6.35029,2.83,4.9750672133,44.70941555134,"C-J4.5",B,"C*"
"V* V3961 Sgr",,5.05,5.27,5.33,,,5.30458,5.369,297.96087779930997,-39.87437175263,"ApCr(Si)",D,"a2*"
"HD   2589",,,7.05,,5.7,,5.95676,4.78,7.729494882159585,77.01940473635666,"K0IV",C,"PM*"
"HD 191104",,,,,,,,5.498,301.9598655549686,9.399833944286904,"F3V",C,"**"
"HD 176588",,,8.57,6.88,,,6.17683,4.103,285.28959615021995,-4.4389682696,"K4/5III",D,"*"
"HD  23277",,,5.489,5.391,,,5.38494,5.179,57.30724701770999,70.87105020079,"kA2hA6VmA7",C,"SB*"
"HD 175986",,,6.422,5.861,,,5.74824,4.588,285.8734714070699,-68.75558105707,"G0IV",C,"**"
"HD 191045",,,8.4,6.856,,,6.28151,4.101,301.60424813366,39.09867332097001,"K2III",C,"*"
"IRAS 16532-4145",,,,,,,9.48681,4.81,254.20006840486002,-41.83904432355,,,"*"
"IRAS 09483-6102",,,,,,,,6.085,147.45566666666664,-61.27256666666667,"M8",D,"*"
"HD  39312",,,7.622,6.373,,,6.01751,4.446,87.39219266117,-44.87539338354001,"K1III",C,"*"
"HD  98892",,,7.05,6.108,,,5.89304,4.717,170.59628864857,-44.645923882919995,"G8III",C,"**"
"HD 105138",,,7.453,6.226,,,5.87425,4.622,181.58302028064998,-68.6514050509,"G3Ib",C,"*"
"HD 118876",,,8.19,6.69,,,6.16042,4.228,204.99382722850999,-16.44653626049,"K3III",C,"*"
"HD  53952",,,,,,,,5.458,106.38341436184568,-34.777698486051165,"F2V",C,"**"
"HD 173398",,,7.086,6.091,,,5.86605,4.645,280.2350356461,62.74946300823999,"K0III",C,"PM*"
"HD 124990",,,7.214,6.219,,,5.96803,4.499,214.26579186049,-18.585701383580005,"K0III",C,"**"
"HD  95221",,,6.08,5.73,,,5.65432,4.985,164.8072577704,-33.73759317682,"F2V",C,"PM*"
"NGC  6871",,,5.43,5.2,,,,,301.548,35.76499999999999,,,"OpC"
"*  14 Hya",,4.87,5.22,5.31,,,5.2754,5.51,132.34052434578,-3.4430253995299998,"B8IIIpHgMn",C,"a2*"
"HD      6",,,7.39,6.298,,,6.02578,4.423,1.26592812798,-0.5030357267800001,"K0III",C,"PM*"
"HD  10057",,,8.36,6.92,,,6.4332,3.934,24.58299215818,2.58606653081,"K2III",C,"*"
"BD+60   299",,,9.88,7.78,,,6.42061,3.434,24.96526054939,60.90229423657,"M2Iab",C,"s*r"
"*   1 CVn",,,7.237,6.171,,,5.90294,4.669,183.68087615039997,53.43462674002,"K0III:",D,"*"
"V* EK CrA",,,,,,,10.9445,4.699,270.12315529155,-37.22140939573999,,,"Mi?"
"V* EK CrA",,,,,,,10.9445,4.699,270.12315529155,-37.22140939573999,,,"Mi?"
"IRAS 16540-1336",,,,,,,9.07163,5.08,254.20850329396995,-13.68538517025,,,"*"
"V* V5102 Sgr",,,,12.5,,,8.28499,3.003,274.10843091796,-16.66563409953,"M7",D,"AB*"
"HD 113686",,,8.56,6.95,,,6.2818,4.021,196.56487464972997,-55.611669333829994,"K4III",C,"*"
"* chi Cap",,,5.32,5.316,,,5.30756,5.313,317.14010425733994,-21.19367070845,"A0Van",C,"PM*"
"HD   4053",,,8.7,7.09,,,6.29397,3.956,10.65640301841,-36.02215679219,"M1III",C,"V*"
"HD  90478",,,8.71,7.1,,,6.37906,3.879,156.05884293082,-69.91767765284,"M2III",C,"*"
"HD 101154",,,7.46,6.29,,,5.96861,4.591,174.6002865794808,-2.435903915577778,"K1III",C,"*"
"HD 146084",,,7.456,6.289,,,5.97472,4.614,243.55669455920003,5.90184722317,"K2III",D,"*"
"HD 189340",,,6.46,5.88,,,5.7142,4.836,299.9470011793077,-9.958231787526,"F9V",C,"SB*"
"HD 160315",,,7.273,6.253,,,5.97528,4.489,264.7854358017199,2.02804994563,"K0III",C,"PM*"
"IRAS 14552-6418",,,,,,,9.35626,4.722,224.86711225326,-64.50402350734,,,"LP?"
"IRAS 14552-6418",,,,,,,9.35626,4.722,224.86711225326,-64.50402350734,,,"LP?"
"HD 193664",,,6.51,,5.6,,5.76955,4.879,304.3805337969521,66.85368901911055,"G3V",C,"PM*"
"*  40 LMi",,,5.682,5.506,,,5.47467,5.114,160.75784337988,26.32556351982,"A4Vn",C,"PM*"
"*  16 Sco",,,5.545,5.424,,,5.40182,5.17,243.03048316754,-8.547579594,"A2IV",C,"*"
